type,lat,lng,distance,price,year_built,land_size,building_area,rooms,bathroom,car,suburb_grouped,count_1km,price_mean_1km,review_mean_1km,count_2km,price_mean_2km,review_mean_2km,count_2.5km,price_mean_2.5km,review_mean_2.5km,council_area
h,-37.89628,145.22294,22.2,870000.0,1981.0,590.0,151.0,3,2,2.0,Scoresby,3.0,146.66666666666666,9.666666666666666,18.0,96.05555555555556,9.352941176470589,30.0,91.03333333333333,9.291666666666666,Moonee Valley
h,-37.80803,144.89601000000005,5.1,1870000.0,,457.0,,4,2,2.0,Seddon,104.0,104.11538461538461,9.630952380952381,271.0,97.64206642066421,9.452380952380953,327.0,99.82874617737004,9.40711462450593,Brimbank
t,-37.83453,144.95782,1.9,1750000.0,,100.0,,3,3,2.0,South Melbourne,663.0,139.32428355957768,9.832310838445808,3496.0,134.7846109839817,9.881731784582893,5670.0,133.1636684303351,9.874017467248908,Melbourne
h,-37.83591,144.94963,1.9,1800000.0,1900.0,153.0,93.0,4,3,1.0,South Melbourne,179.0,144.81564245810057,9.818181818181818,2750.0,135.06254545454544,9.872292418772563,4297.0,133.74261112404002,9.865512265512265,Melbourne
h,-37.83923,144.95113,1.9,3825000.0,1890.0,280.0,,4,3,0.0,South Melbourne,166.0,155.82530120481928,9.864661654135338,1730.0,139.10462427745665,9.841010401188708,3782.0,134.31940772078266,9.874713771671573,Boroondara
h,-37.638729999999995,145.07805,20.5,485000.0,2008.0,196.0,163.0,4,2,2.0,South Morang,4.0,36.25,9.5,9.0,43.44444444444444,9.0,15.0,57.266666666666666,9.0,Boroondara
u,-37.82863,144.98514,2.7,1350000.0,1930.0,456.2983399358612,109.0,2,2,1.0,South Yarra,224.0,121.96875,9.707865168539326,1934.0,127.8464322647363,9.863157894736842,3431.0,128.3885164675022,9.874128440366972,Boroondara
u,-37.8453,144.98487,2.7,940000.0,,456.2983399358612,20.0,3,2,3.0,South Yarra,550.0,124.5,9.819905213270141,2318.0,122.70146678170838,9.817522321428571,3234.0,123.33395176252318,9.824210946863763,Boroondara
u,-37.8446,145.00018,2.7,410000.0,1960.0,456.2983399358612,50.0,1,1,1.0,South Yarra,693.0,124.63203463203463,9.910112359550562,1620.0,118.6358024691358,9.820785597381342,2479.0,120.5744251714401,9.80543710021322,Boroondara
u,-37.83873,145.00133,2.7,980000.0,,456.2983399358612,,2,1,0.0,South Yarra,617.0,124.28525121555916,9.903765690376568,1621.0,123.40407156076496,9.8679706601467,2135.0,120.99297423887587,9.833643699565487,Boroondara
u,-37.84368,144.99577,2.7,380000.0,,456.2983399358612,,1,1,0.0,South Yarra,864.0,123.80439814814815,9.90827067669173,1901.0,121.15255128879537,9.825815405968077,2753.0,120.838721394842,9.797902764537655,Boroondara
u,-37.8281,144.96627,0.7,625000.0,,456.2983399358612,88.0,2,1,1.0,Southbank,1295.0,138.00926640926642,9.838709677419354,5059.0,132.5143308954339,9.887503056982148,6204.0,129.9443907156673,9.86892814130871,Boroondara
h,-37.93594,145.14674,20.8,917000.0,,869.0,,6,2,2.0,Springvale,6.0,54.666666666666664,9.666666666666666,43.0,60.02325581395349,8.954545454545455,85.0,62.07058823529412,9.0,Boroondara
h,-37.73084,144.78348,14.0,632500.0,,592.0,,4,2,2.0,St Albans,2.0,32.5,9.5,7.0,61.857142857142854,9.333333333333334,15.0,66.0,9.571428571428571,Greater Dandenong
h,-37.72945,144.79592,14.0,702000.0,,600.0,,3,1,0.0,St Albans,1.0,50.0,9.0,17.0,59.23529411764706,9.0,19.0,57.421052631578945,9.071428571428571,Brimbank
u,-37.86257,144.99161,5.0,701000.0,1950.0,456.2983399358612,107.0,2,1,0.0,St Kilda,536.0,109.14925373134328,9.708542713567839,2295.0,118.94858387799565,9.790723981900452,3064.0,120.14262402088772,9.807774455360956,Knox
h,-37.86667,144.98324,5.0,1600000.0,1910.0,613.0,160.0,4,2,3.0,St Kilda,966.0,118.8136645962733,9.8,2019.0,118.827142149579,9.801941747572815,2417.0,120.0426148117501,9.803136830719307,Knox
h,-37.73681,144.90587,8.2,2000000.0,1999.0,608.0,355.0,7,3,4.0,Strathmore,7.0,85.0,9.75,50.0,102.82,9.352941176470589,76.0,98.80263157894737,9.372549019607844,Whittlesea
h,-37.73154,144.92243,8.2,1610000.0,1955.0,861.0,274.0,4,3,2.0,Strathmore,14.0,106.35714285714286,9.714285714285714,63.0,99.46031746031746,9.404761904761905,112.0,96.00892857142857,9.38888888888889,Whittlesea
h,-37.74057,144.92172,8.2,1742000.0,,697.0,,3,2,3.0,Strathmore,13.0,67.6923076923077,9.88888888888889,87.0,104.03448275862068,9.440677966101696,128.0,99.6640625,9.39080459770115,Whittlesea
h,-37.734559999999995,144.91521,8.2,1016000.0,,304.0,,3,2,1.0,Strathmore,6.0,112.83333333333333,10.0,66.0,102.92424242424242,9.365853658536585,101.0,95.5940594059406,9.378787878787879,Whittlesea
h,-37.78703,144.84569,10.5,700000.0,1950.0,485.0,130.0,3,2,1.0,Sunshine,17.0,74.6470588235294,9.0,39.0,89.3076923076923,8.84375,61.0,89.27868852459017,8.938775510204081,Banyule
h,-37.79595,144.83206,10.5,615000.0,1940.0,418.0,94.0,2,1,0.0,Sunshine,11.0,93.27272727272727,8.625,34.0,74.0,8.884615384615385,44.0,75.8409090909091,8.969696969696969,Maribyrnong
h,-37.78825,144.80098999999996,10.5,650000.0,,691.0,,3,1,2.0,Sunshine West,0.0,,,6.0,68.83333333333333,9.5,9.0,57.55555555555556,9.4,Stonnington
h,-37.83199000000001,145.10877,10.2,2400000.0,2016.0,593.0,309.0,5,3,2.0,Surrey Hills,30.0,86.3,9.041666666666666,208.0,102.23076923076923,9.388535031847134,361.0,98.66481994459834,9.43560606060606,Stonnington
t,-37.8364,145.10609,10.2,938000.0,,271.0,,3,1,2.0,Surrey Hills,34.0,80.08823529411765,8.96551724137931,117.0,85.2905982905983,9.265822784810126,268.0,98.56343283582089,9.415841584158416,Stonnington
h,-37.814029999999995,145.08968000000004,10.2,1775000.0,,780.0,,3,2,2.0,Surrey Hills,45.0,94.31111111111112,9.76,119.0,92.04201680672269,9.461538461538462,172.0,97.15116279069767,9.470588235294118,Stonnington
h,-37.699690000000004,144.7685,18.0,659500.0,,665.0,,3,2,4.0,Hillside,2.0,88.0,9.0,10.0,71.5,9.0,11.0,70.9090909090909,9.142857142857142,Maribyrnong
h,-37.84267,144.65407,18.4,505000.0,2010.0,498.0,167.0,4,2,2.0,Tarneit,3.0,75.33333333333333,10.0,12.0,67.75,9.75,17.0,61.8235294117647,9.428571428571429,Maribyrnong
h,-37.83851,144.6887,18.4,560000.0,2009.0,452.0,159.0,4,2,2.0,Tarneit,16.0,68.25,9.363636363636363,28.0,65.67857142857143,9.263157894736842,44.0,64.72727272727273,9.333333333333334,Maribyrnong
h,-37.70847,144.78413,15.5,701000.0,,651.0,,4,2,2.0,Taylors Lakes,1.0,48.0,,8.0,83.25,9.333333333333334,10.0,77.6,9.4,Maribyrnong
h,-37.758070000000004,145.13478,15.5,1205000.0,1980.0,646.0,167.0,4,2,2.0,Templestowe,8.0,85.75,9.4,21.0,108.61904761904762,9.0,45.0,106.68888888888888,9.192307692307692,Glen Eira
h,-37.76873,145.15894,15.5,1750000.0,1990.0,787.0,334.0,5,3,2.0,Templestowe,9.0,79.33333333333333,9.714285714285714,35.0,104.28571428571429,9.333333333333334,62.0,99.74193548387096,9.159090909090908,Glen Eira
h,-37.75571,145.15521,15.5,2330000.0,,862.0,,5,2,2.0,Templestowe,3.0,67.33333333333333,9.0,18.0,91.5,9.416666666666666,34.0,103.32352941176471,9.041666666666666,Melbourne
h,-37.76616,145.11207,12.4,1350000.0,,725.0,,3,2,3.0,Templestowe Lower,8.0,61.5,9.4,44.0,91.8409090909091,9.037037037037036,107.0,120.77570093457943,9.367088607594937,Melton
h,-37.77033,145.1214,12.4,1410000.0,1975.0,648.0,250.0,5,2,2.0,Templestowe Lower,11.0,121.45454545454545,9.2,125.0,126.456,9.597826086956522,148.0,124.45945945945945,9.495238095238095,Melton
h,-37.77006,145.10429,12.4,1204000.0,,716.0,,3,1,2.0,Templestowe Lower,16.0,59.1875,8.333333333333334,43.0,91.90697674418605,8.903225806451612,62.0,93.75806451612904,9.08695652173913,Melton
h,-37.67877,145.03656,15.3,760000.0,,695.0,,4,1,2.0,Thomastown,6.0,102.66666666666667,9.5,18.0,80.11111111111111,9.11111111111111,39.0,79.51282051282051,9.4,Kingston
h,-37.672309999999996,145.00556,15.3,670000.0,1980.0,541.0,121.0,3,2,2.0,Thomastown,2.0,75.0,9.0,11.0,109.72727272727273,9.285714285714286,20.0,100.65,9.142857142857142,Kingston
u,-37.8404,145.01425,4.1,1860000.0,1930.0,456.2983399358612,176.0,3,2,2.0,Toorak,85.0,113.27058823529411,9.8,618.0,119.26860841423948,9.82857142857143,1396.0,121.28223495702005,9.835418671799808,Port Phillip
u,-37.83725,145.01476,4.1,1400000.0,1975.0,456.2983399358612,,3,2,2.0,Toorak,62.0,120.14516129032258,9.727272727272727,571.0,118.46935201401051,9.855450236966824,1389.0,121.11159107271418,9.845708775313405,Port Phillip
u,-37.84297,145.01819,4.1,1350000.0,1940.0,187.0,133.0,3,2,1.0,Toorak,63.0,112.71428571428571,9.720930232558139,383.0,116.97650130548303,9.754578754578755,933.0,116.59699892818864,9.780882352941177,Whittlesea
h,-37.77784000000001,144.93482,4.3,2070000.0,,291.0,,4,3,2.0,Travancore,120.0,84.46666666666667,9.369047619047619,406.0,90.15024630541872,9.5,604.0,93.89238410596026,9.541666666666666,Whittlesea
h,-37.835,145.21086,17.2,865000.0,,603.0,,3,1,2.0,Vermont,8.0,87.0,9.166666666666666,43.0,68.11627906976744,9.176470588235293,72.0,75.72222222222223,9.092592592592593,Whitehorse
h,-37.83459000000001,145.21264,17.2,980000.0,1978.0,539.0,192.0,4,2,0.0,Vermont,5.0,95.4,9.5,47.0,68.48936170212765,8.972222222222221,74.0,77.70270270270271,9.203703703703704,Whitehorse
h,-37.84902,145.18276,17.2,950000.0,,660.0,,4,2,2.0,Vermont South,16.0,80.1875,9.454545454545455,57.0,78.33333333333333,9.131578947368421,83.0,80.49397590361446,9.263157894736842,Whitehorse
h,-37.73226,145.09855,8.9,1295000.0,,702.0,,4,2,2.0,Viewbank,5.0,79.8,8.0,14.0,77.21428571428571,8.777777777777779,20.0,77.05,8.923076923076923,Whitehorse
h,-37.7156,145.08875,14.5,788800.0,,631.0,,4,2,4.0,Watsonia,1.0,96.0,9.0,12.0,69.25,8.166666666666666,20.0,63.6,8.636363636363637,Whitehorse
h,-37.71147,145.08003,14.5,900000.0,,280.0,,3,2,2.0,Watsonia,2.0,85.5,9.5,11.0,57.90909090909091,8.375,27.0,76.74074074074075,8.352941176470589,Whitehorse
h,-37.70598,145.07713,14.5,700000.0,,530.0,,3,1,1.0,Watsonia,4.0,44.0,9.666666666666666,29.0,99.13793103448276,8.764705882352942,44.0,98.72727272727273,9.035714285714286,Whitehorse
h,-37.88496,144.66332,14.7,455000.0,1983.0,534.0,101.0,4,1,4.0,Werribee,8.0,65.125,9.428571428571429,26.0,84.92307692307692,9.666666666666666,43.0,89.30232558139535,9.620689655172415,Banyule
h,-37.89118,144.65368,14.7,483000.0,,569.0,,3,1,2.0,Werribee,10.0,76.8,9.5,36.0,80.47222222222223,9.615384615384615,41.0,83.2439024390244,9.620689655172415,Banyule
h,-37.88632,144.67582,14.7,455000.0,1980.0,610.0,125.0,3,1,1.0,Werribee,3.0,160.0,9.5,26.0,106.57692307692308,9.45,40.0,100.8,9.482758620689655,Banyule
h,-37.794290000000004,144.87412,6.4,1276000.0,1945.0,323.0,130.0,4,2,1.0,West Footscray,38.0,110.0,8.88888888888889,167.0,97.79041916167665,9.064,244.0,97.75,9.162162162162161,Banyule
h,-37.67558,144.8976,16.5,700000.0,1980.0,673.0,,3,2,4.0,Westmeadows,10.0,72.8,9.333333333333334,21.0,98.04761904761905,9.5,35.0,99.08571428571429,9.53125,Banyule
h,-37.6784,144.88797,16.5,729000.0,,672.0,,3,1,1.0,Westmeadows,5.0,152.4,9.25,27.0,100.92592592592592,9.615384615384615,42.0,93.4047619047619,9.615384615384615,Banyule
h,-37.911609999999996,145.19693999999996,16.7,1184000.0,,700.0,,4,2,2.0,Wheelers Hill,6.0,94.33333333333333,9.4,16.0,110.125,9.454545454545455,22.0,105.36363636363636,9.5,Banyule
h,-37.91212,145.1793,16.7,1157000.0,1971.0,752.0,162.0,4,2,2.0,Wheelers Hill,5.0,144.6,9.666666666666666,29.0,89.17241379310344,9.318181818181818,57.0,98.45614035087719,9.095238095238095,Banyule
h,-37.91299,145.1767,16.7,1100000.0,1970.0,672.0,237.0,5,2,2.0,Wheelers Hill,2.0,129.0,10.0,33.0,95.93939393939394,9.291666666666666,58.0,100.56896551724138,9.069767441860465,Monash
h,-37.85925,144.88761,6.8,2200000.0,,650.0,,4,3,2.0,Williamstown,15.0,137.2,9.75,91.0,148.8131868131868,9.746031746031745,102.0,144.7450980392157,9.694444444444445,Monash
h,-37.85143,144.98574,4.6,865000.0,,70.0,,2,2,0.0,Windsor,704.0,122.64630681818181,9.806691449814126,2609.0,122.00996550402454,9.821924603174603,3194.0,121.45147150907952,9.810085400569337,Monash
h,-37.75912,145.28886,25.2,900000.0,,456.2983399358612,177.0,3,2,2.0,Croydon North,3.0,119.66666666666667,9.0,14.0,96.28571428571429,9.461538461538462,18.0,93.05555555555556,9.5625,Monash
h,-37.87959,144.60977,27.2,500000.0,2005.0,512.0,179.0,4,2,1.0,Werribee,6.0,66.66666666666667,9.75,11.0,83.54545454545455,9.75,18.0,84.55555555555556,9.222222222222221,Monash
h,-37.81961,144.88132,6.3,1142000.0,2012.0,234.0,176.0,4,3,2.0,Yarraville,47.0,132.85106382978722,9.4,173.0,115.22543352601156,9.442748091603054,271.0,109.54612546125462,9.392156862745098,Monash
h,-37.822520000000004,144.87718,6.3,1100000.0,,732.0,,3,1,6.0,Yarraville,32.0,126.5625,9.541666666666666,145.0,118.53793103448275,9.409090909090908,215.0,113.74418604651163,9.404907975460123,Monash
h,-37.814809999999994,144.88013,6.3,780000.0,2013.0,178.0,84.0,2,1,1.0,Yarraville,47.0,126.7872340425532,9.289473684210526,206.0,111.8252427184466,9.38125,298.0,106.92281879194631,9.30316742081448,Glen Eira
h,-37.812490000000004,144.89531000000005,6.3,920000.0,,182.0,,3,2,2.0,Yarraville,81.0,113.01234567901234,9.661290322580646,250.0,99.704,9.454545454545455,307.0,99.84364820846906,9.414225941422593,Glen Eira
u,-37.813520000000004,144.88311000000004,6.3,500000.0,,456.2983399358612,85.0,2,1,1.0,Yarraville,73.0,121.93150684931507,9.327868852459016,230.0,108.76086956521739,9.405714285714286,325.0,103.30153846153846,9.319672131147541,Glen Eira
h,-37.74373,144.77567,14.0,655000.0,,531.0,,4,3,3.0,Albanvale,1.0,40.0,,6.0,46.5,9.25,13.0,58.84615384615385,9.571428571428571,Moonee Valley
h,-37.86639,144.82625,11.0,890000.0,,499.0,,4,1,1.0,Altona,16.0,85.75,9.5,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Moonee Valley
h,-37.86027,144.82073,11.0,935000.0,1985.0,629.0,180.0,4,2,2.0,Altona,14.0,90.14285714285714,9.25,32.0,85.84375,9.461538461538462,35.0,83.34285714285714,9.517241379310345,Moonee Valley
t,-37.86472,144.82929,11.0,815000.0,2014.0,159.0,130.0,3,2,2.0,Altona,16.0,89.5,9.714285714285714,35.0,84.37142857142857,9.448275862068966,36.0,83.0,9.466666666666667,Greater Dandenong
u,-37.88995,144.78505,15.5,440500.0,1990.0,205.0,,3,1,1.0,Altona Meadows,4.0,92.5,10.0,35.0,96.82857142857142,9.130434782608695,50.0,85.46,9.243243243243244,Greater Dandenong
u,-37.83648,144.86296000000004,9.4,451500.0,1965.0,180.0,88.0,3,1,1.0,Altona North,9.0,96.33333333333333,9.8,55.0,117.85454545454546,9.487179487179487,87.0,114.41379310344827,9.292307692307693,Greater Dandenong
h,-37.78052,144.93001999999996,4.3,920000.0,1910.0,234.0,,2,2,0.0,Ascot Vale,129.0,86.5891472868217,9.505882352941176,381.0,91.10498687664042,9.505494505494505,534.0,93.36704119850187,9.532637075718016,Greater Dandenong
t,-37.77261,144.92276,4.3,762000.0,,456.2983399358612,,3,1,1.0,Ascot Vale,64.0,89.53125,9.435897435897436,297.0,93.33333333333333,9.516746411483254,459.0,93.35076252723312,9.486322188449847,Melbourne
h,-37.77561,144.91695,4.3,1306000.0,1900.0,199.0,126.0,3,1,0.0,Ascot Vale,77.0,95.75324675324676,9.64,240.0,94.31666666666666,9.552941176470588,385.0,96.16103896103895,9.512635379061372,Melbourne
h,-37.86173,145.11074,10.2,1420000.0,1965.0,726.0,130.0,3,1,1.0,Ashwood,18.0,61.22222222222222,9.333333333333334,84.0,87.01190476190476,9.1875,135.0,83.22222222222223,9.213483146067416,Melbourne
t,-38.02768,145.10187,21.5,805000.0,2006.0,456.2983399358612,164.0,3,2,2.0,Aspendale,15.0,164.73333333333332,9.777777777777779,29.0,152.0,9.842105263157896,42.0,152.04761904761904,9.793103448275861,Melbourne
h,-37.76421,144.85594,9.5,934000.0,1975.0,581.0,163.0,4,2,1.0,Avondale Heights,3.0,49.666666666666664,8.333333333333334,17.0,84.29411764705883,8.8125,43.0,91.06976744186046,9.125,Darebin
u,-37.87149,144.99746000000005,6.4,585000.0,,598.0,,2,1,1.0,Balaclava,301.0,110.2890365448505,9.638766519823788,1368.0,114.3077485380117,9.734177215189874,2181.0,117.24530032095369,9.774468085106383,Darebin
h,-37.8079,145.09162,7.9,2330000.0,1970.0,656.0,210.0,3,2,4.0,Balwyn,43.0,84.32558139534883,9.68,126.0,92.56349206349206,9.511904761904763,161.0,94.81987577639751,9.486238532110091,Darebin
t,-37.79535,145.07131,9.7,1721000.0,1995.0,301.0,,3,2,2.0,Balwyn North,13.0,69.0,9.2,63.0,84.58730158730158,9.279069767441861,91.0,92.17582417582418,9.39344262295082,Darebin
h,-37.82737,145.2938,23.2,650000.0,,787.0,,3,1,2.0,Bayswater North,1.0,55.0,,7.0,57.714285714285715,9.8,15.0,72.4,9.545454545454545,Whitehorse
h,-37.82809,145.29287,23.2,762000.0,1980.0,792.0,148.0,3,2,2.0,Bayswater North,1.0,55.0,,7.0,57.714285714285715,9.8,13.0,71.23076923076923,9.6,Whitehorse
h,-37.9108,145.07908,13.8,1384000.0,,631.0,,4,3,2.0,Bentleigh East,21.0,91.23809523809524,9.636363636363637,85.0,89.97647058823529,9.481481481481481,143.0,93.04895104895105,9.444444444444445,Whitehorse
h,-37.81224,145.15594,13.4,1350000.0,,601.0,,3,2,1.0,Blackburn,17.0,94.76470588235294,9.714285714285714,61.0,100.45901639344262,9.431818181818182,96.0,97.05208333333333,9.353846153846154,Moreland
h,-37.82956,145.13868,13.4,1070000.0,1950.0,448.0,96.0,3,1,2.0,Blackburn,9.0,107.66666666666667,9.8,133.0,97.38345864661655,9.604651162790697,282.0,92.64539007092199,9.497512437810945,Monash
h,-37.81684,145.14992,13.4,1200000.0,,567.0,,3,2,2.0,Blackburn,27.0,98.66666666666667,9.714285714285714,62.0,101.03225806451613,9.355555555555556,114.0,94.46491228070175,9.394736842105264,Monash
h,-37.807159999999996,145.16504,13.4,1200000.0,,675.0,,6,2,2.0,Blackburn North,11.0,116.0,9.5,40.0,95.1,9.5,67.0,99.98507462686567,9.644444444444444,Monash
h,-37.81103,145.15917,13.4,1100000.0,,614.0,,3,1,1.0,Blackburn North,9.0,109.77777777777777,9.428571428571429,57.0,98.10526315789474,9.512820512820513,98.0,97.1734693877551,9.409090909090908,Glen Eira
u,-37.809059999999995,145.15787,13.4,706000.0,1940.0,305.0,305.0,2,1,1.0,Blackburn North,11.0,99.9090909090909,9.5,61.0,96.45901639344262,9.439024390243903,98.0,101.61224489795919,9.36923076923077,Glen Eira
h,-37.85284,145.26942,25.0,785000.0,1980.0,723.0,138.0,3,2,2.0,Boronia,5.0,59.4,9.666666666666666,25.0,76.32,9.666666666666666,29.0,76.6896551724138,9.6,Kingston
h,-37.90396,144.99126,10.5,2800000.0,1900.0,498.0,226.0,4,3,2.0,Brighton,36.0,138.02777777777777,9.857142857142858,203.0,125.66502463054188,9.891891891891891,346.0,119.92774566473989,9.850806451612904,Kingston
u,-37.9041,144.9993,10.5,290000.0,1960.0,456.2983399358612,35.0,1,1,1.0,Brighton,49.0,143.87755102040816,9.942857142857143,172.0,120.44186046511628,9.86923076923077,339.0,117.00884955752213,9.767634854771785,Kingston
h,-37.68187,144.92421000000004,14.0,570500.0,1965.0,640.0,92.0,3,1,1.0,Broadmeadows,6.0,73.66666666666667,9.5,28.0,63.92857142857143,9.15,50.0,67.44,9.114285714285714,Kingston
h,-37.68584,144.9315,14.0,631000.0,1960.0,696.0,158.0,4,2,2.0,Broadmeadows,6.0,93.0,8.75,33.0,58.303030303030305,8.909090909090908,50.0,66.0,9.090909090909092,Melbourne
u,-37.82212,144.84476999999995,6.4,372100.0,2000.0,456.2983399358612,66.0,2,1,1.0,Brooklyn,6.0,111.5,8.8,15.0,108.06666666666666,9.23076923076923,20.0,107.85,9.176470588235293,Moreland
h,-37.76166,144.95065,5.2,1350000.0,1920.0,372.0,184.0,4,2,1.0,Brunswick,101.0,88.41584158415841,9.430555555555555,471.0,90.26963906581742,9.576271186440678,676.0,90.58875739644971,9.57396449704142,Moreland
h,-37.75915,144.96755,5.2,1300000.0,,479.0,,5,2,0.0,Brunswick,231.0,83.92207792207792,9.650887573964496,638.0,92.1896551724138,9.6,877.0,93.55074116305587,9.614791987673344,Moreland
u,-37.770340000000004,144.95334,5.2,315000.0,,456.2983399358612,,1,1,1.0,Brunswick,160.0,101.3125,9.664,577.0,89.30849220103985,9.604118993135012,849.0,90.73262661955242,9.614649681528663,Moreland
t,-37.76812,144.97413999999995,4.0,702500.0,2013.0,65.0,78.0,2,2,1.0,Brunswick East,247.0,94.02429149797571,9.583333333333334,824.0,96.57281553398059,9.666666666666666,1188.0,98.13468013468014,9.699324324324325,Moreland
h,-37.762209999999996,144.94055,5.2,835000.0,1950.0,207.0,77.0,2,1,1.0,Brunswick West,67.0,78.08955223880596,9.326530612244898,272.0,91.87867647058823,9.427860696517413,483.0,91.39337474120083,9.512534818941504,Moreland
h,-37.71098,145.05381,12.1,900000.0,2006.0,313.0,,10,3,2.0,Bundoora,17.0,105.58823529411765,9.461538461538462,50.0,81.54,9.03225806451613,79.0,76.18987341772151,9.088888888888889,Moreland
h,-37.70636,145.05462,12.1,710000.0,1968.0,540.0,142.0,3,1,1.0,Bundoora,22.0,100.81818181818181,9.466666666666667,60.0,72.81666666666666,9.0,83.0,86.13253012048193,9.113636363636363,Port Phillip
h,-37.85436,145.13827,14.7,1320000.0,,620.0,,3,1,1.0,Burwood East,23.0,88.78260869565217,9.75,90.0,80.43333333333334,9.383333333333333,119.0,80.63025210084034,9.425,Port Phillip
u,-37.88414,145.0528,10.1,480000.0,,830.0,,2,1,1.0,Carnegie,88.0,75.98863636363636,9.491803278688524,231.0,92.06926406926407,9.509554140127388,302.0,94.41059602649007,9.532994923857869,Stonnington
h,-37.89204,145.06086000000005,10.1,1840000.0,1920.0,483.0,171.0,3,2,1.0,Carnegie,89.0,80.20224719101124,9.448275862068966,207.0,86.88888888888889,9.457142857142857,274.0,89.91970802919708,9.486033519553073,Stonnington
h,-37.74254000000001,144.74572,14.8,525000.0,,400.0,,3,1,1.0,Caroline Springs,6.0,67.16666666666667,8.0,22.0,92.77272727272727,9.153846153846153,24.0,90.04166666666667,9.214285714285714,Stonnington
t,-38.0796,145.13272,31.2,495000.0,1980.0,198.0,94.0,2,1,1.0,Carrum,14.0,61.357142857142854,9.461538461538462,42.0,96.66666666666667,9.605263157894736,62.0,106.38709677419355,9.58,Stonnington
h,-38.09665,145.17646000000005,34.9,403500.0,2009.0,339.0,101.0,2,2,3.0,Carrum Downs,0.0,,,5.0,88.0,10.0,6.0,93.0,9.0,Stonnington
h,-37.88512,145.04554,8.4,1550000.0,,642.0,,4,2,1.0,Caulfield East,72.0,77.47222222222223,9.50943396226415,231.0,94.78354978354979,9.53896103896104,308.0,95.11688311688312,9.53,Stonnington
u,-37.87972,145.03351,7.8,361000.0,1975.0,60.0,53.0,1,1,1.0,Caulfield North,54.0,105.0925925925926,9.741935483870968,242.0,105.72727272727273,9.631901840490798,362.0,101.37292817679558,9.562248995983936,Darebin
u,-37.88304,145.0969,11.7,960000.0,2000.0,382.0,151.0,3,2,2.0,Chadstone,29.0,89.3103448275862,9.615384615384615,91.0,85.47252747252747,9.314814814814815,137.0,92.10218978102189,9.357142857142858,Darebin
u,-37.91735,145.13814,16.7,696000.0,,259.0,,3,1,2.0,Clayton,40.0,61.65,8.571428571428571,147.0,67.4625850340136,9.233766233766234,184.0,67.6086956521739,9.282828282828282,Darebin
h,-37.92304,145.10984,16.7,1115000.0,,590.0,,5,2,2.0,Clayton,17.0,51.05882352941177,9.571428571428571,97.0,65.91752577319588,9.385964912280702,171.0,68.05847953216374,9.381443298969073,Darebin
h,-37.91583,145.13363,16.7,1950000.0,,734.0,,3,1,2.0,Clayton,62.0,60.306451612903224,9.076923076923077,158.0,66.00632911392405,9.24705882352941,194.0,69.68556701030928,9.25925925925926,Darebin
h,-37.93197,145.12219,17.5,962000.0,,724.0,,4,2,4.0,Clayton South,15.0,71.6,9.333333333333334,123.0,67.44715447154472,9.362068965517242,173.0,68.76300578034682,9.244444444444444,Darebin
h,-37.752959999999995,144.95967,6.7,900000.0,1920.0,227.0,102.0,3,1,0.0,Coburg,126.0,78.22222222222223,9.659574468085106,480.0,89.26875,9.588397790055248,684.0,90.25438596491227,9.596868884540118,Darebin
u,-37.795970000000004,144.99108,2.0,365000.0,1960.0,456.2983399358612,46.0,1,1,0.0,Collingwood,331.0,120.46223564954683,9.847826086956522,1374.0,117.81950509461427,9.851687388987566,2030.0,115.98620689655172,9.84452736318408,Darebin
t,-37.57467000000001,144.92229,20.6,310000.0,2013.0,38.0,114.0,2,1,1.0,Craigieburn,2.0,45.0,10.0,9.0,58.333333333333336,9.666666666666666,15.0,48.13333333333333,9.5,Darebin
h,-37.79486,145.28673999999995,23.0,662000.0,1950.0,396.0,120.0,3,1,1.0,Croydon,2.0,60.5,9.0,19.0,79.15789473684211,9.705882352941176,23.0,84.3913043478261,9.65,Darebin
u,-37.79795,145.2957,23.0,625500.0,1950.0,397.0,,3,1,2.0,Croydon,4.0,59.5,9.5,18.0,86.16666666666667,9.5,22.0,100.45454545454545,9.578947368421053,Darebin
h,-37.67048,144.93992,14.0,459000.0,1970.0,583.0,,3,1,0.0,Dallas,1.0,133.0,8.0,3.0,84.66666666666667,8.5,10.0,73.9,9.285714285714286,Darebin
h,-37.675059999999995,144.93793,14.0,420500.0,,650.0,,3,1,1.0,Dallas,2.0,86.0,8.5,8.0,76.75,9.166666666666666,16.0,65.3125,8.9,Darebin
h,-37.97369000000001,145.19714,24.7,583000.0,,757.0,,4,1,2.0,Dandenong,4.0,95.0,9.5,28.0,108.42857142857143,9.052631578947368,45.0,108.86666666666666,8.727272727272727,Yarra
h,-37.95661,145.2191,24.7,618500.0,,540.0,,3,1,2.0,Dandenong North,6.0,43.833333333333336,9.0,13.0,58.53846153846154,9.11111111111111,22.0,60.36363636363637,9.307692307692308,Yarra
h,-37.95466,145.21193,24.7,727000.0,,763.0,,3,1,1.0,Dandenong North,1.0,50.0,9.0,13.0,59.07692307692308,9.0,29.0,67.06896551724138,9.11111111111111,Yarra
h,-37.764959999999995,144.77289,14.8,535000.0,,675.0,,3,1,0.0,Deer Park,4.0,59.0,9.0,6.0,57.833333333333336,9.5,11.0,51.09090909090909,9.428571428571429,Yarra
