Salario mensual BRUTO (en tu moneda local),Salario mensual NETO (en tu moneda local),Recibís algún tipo de bono,Años de experiencia,Lenguajes de programación,Nivel de estudios alcanzado,Me identifico,file
16000.0,,Menos de un sueldo,8,"CSS, HTML, Java, Javascript, jQuery, NodeJS, PHP, VB *",,varón,2017.2 - Encuesta.xlsx
,25400.0,No,7,"CSS, HTML, Javascript, jQuery, NodeJS",,varón,2017.2 - Encuesta.xlsx
18000.0,,Menos de un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
,24600.0,No,9,"HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
7500.0,,No,Menos de un año,,,varón,2017.2 - Encuesta.xlsx
6000.0,,No,2,,,varón,2017.2 - Encuesta.xlsx
,54000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,32000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
60000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,33000.0,No,10+,Java,,varón,2017.2 - Encuesta.xlsx
,25000.0,No,5,".NET, C#, CSS, HTML, Javascript",,mujer,2017.2 - Encuesta.xlsx
,22000.0,Menos de un sueldo,3,,,varón,2017.2 - Encuesta.xlsx
,42000.0,No,10+,Python,,varón,2017.2 - Encuesta.xlsx
55000.0,,No,8,,,varón,2017.2 - Encuesta.xlsx
,5000.0,No,3,,,mujer,2017.2 - Encuesta.xlsx
,35000.0,Menos de un sueldo,10+,Python,,varón,2017.2 - Encuesta.xlsx
,16300.0,No,4,Java,,varón,2017.2 - Encuesta.xlsx
,27400.0,No,9,".NET, C#, CSS, HTML, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
,22000.0,No,3,"HTML, Javascript, jQuery, Python",,varón,2017.2 - Encuesta.xlsx
,13000.0,No,10+,"CSS, HTML, Javascript, jQuery, PHP, Python",,varón,2017.2 - Encuesta.xlsx
,19500.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,38000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,17000.0,No,10+,,,mujer,2017.2 - Encuesta.xlsx
,20000.0,No,9,"CSS, HTML, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
2800.0,,No,6,,,mujer,2017.2 - Encuesta.xlsx
,36000.0,No,9,,,varón,2017.2 - Encuesta.xlsx
,35000.0,No,6,,,mujer,2017.2 - Encuesta.xlsx
30000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,26000.0,No,8,,,varón,2017.2 - Encuesta.xlsx
,33000.0,Menos de un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
,32000.0,No,10+,"HTML, PHP",,varón,2017.2 - Encuesta.xlsx
30000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,18500.0,No,2,"CSS, HTML, Javascript, NodeJS",,varón,2017.2 - Encuesta.xlsx
,49000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,11.0,No,2,,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
6000.0,,Un sueldo,2,,,varón,2017.2 - Encuesta.xlsx
57000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,8000.0,Menos de un sueldo,5,".NET, C, CSS, HTML, Java, PHP",,varón,2017.2 - Encuesta.xlsx
30000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,6,"HTML, VB *",,varón,2017.2 - Encuesta.xlsx
,15600.0,Menos de un sueldo,4,,,varón,2017.2 - Encuesta.xlsx
6500.0,,No,3,,,varón,2017.2 - Encuesta.xlsx
17500.0,,No,6,,,varón,2017.2 - Encuesta.xlsx
34330.0,,No,3,,,varón,2017.2 - Encuesta.xlsx
,40000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,20000.0,Menos de un sueldo,2,".NET, C#, CSS, HTML, PHP, VB *",,varón,2017.2 - Encuesta.xlsx
,16000.0,No,5,Javascript,,varón,2017.2 - Encuesta.xlsx
34000.0,,Menos de un sueldo,10+,".NET, C#, PHP, Chef",,varón,2017.2 - Encuesta.xlsx
,21600.0,No,9,"PHP, Python",,varón,2017.2 - Encuesta.xlsx
65000.0,,No,8,"Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,25300.0,No,9,,,varón,2017.2 - Encuesta.xlsx
,24000.0,No,5,,,varón,2017.2 - Encuesta.xlsx
,32000.0,No,10+,"C#, PHP, Python",,varón,2017.2 - Encuesta.xlsx
,42000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
45500.0,,No,10+,"PHP, Python, Ruby",,varón,2017.2 - Encuesta.xlsx
,15000.0,No,5,,,varón,2017.2 - Encuesta.xlsx
,19000.0,No,10+,no soy desarrollador,,varón,2017.2 - Encuesta.xlsx
,29.0,Menos de un sueldo,4,"HTML, Javascript, PHP",,varón,2017.2 - Encuesta.xlsx
,45000.0,No,4,"CSS, HTML, Javascript, NodeJS, Python",,varón,2017.2 - Encuesta.xlsx
,15600.0,No,4,,,varón,2017.2 - Encuesta.xlsx
,30000.0,Menos de un sueldo,10+,C#,,varón,2017.2 - Encuesta.xlsx
31.0,,No,2,"HTML, Javascript, PHP, Python",,varón,2017.2 - Encuesta.xlsx
,27000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
19000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,30000.0,No,10+,".NET, C#, Javascript, NodeJS, Python",,varón,2017.2 - Encuesta.xlsx
32000.0,,No,7,"CSS, HTML, Javascript, jQuery, NodeJS, PHP, Python",,varón,2017.2 - Encuesta.xlsx
,16290.0,No,2,C#,,varón,2017.2 - Encuesta.xlsx
,15000.0,No,6,,,varón,2017.2 - Encuesta.xlsx
,8500.0,No,2,".NET, C#, Java, Python",,varón,2017.2 - Encuesta.xlsx
32000.0,,No,6,"HTML, Java, Javascript",,mujer,2017.2 - Encuesta.xlsx
,30000.0,Un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
,18100.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,32000.0,No,5,,,mujer,2017.2 - Encuesta.xlsx
75000.0,,No,10+,Python,,varón,2017.2 - Encuesta.xlsx
36000.0,,Un sueldo,4,,,mujer,2017.2 - Encuesta.xlsx
10.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
25000.0,,Menos de un sueldo,4,,,varón,2017.2 - Encuesta.xlsx
29000.0,,No,1,,,varón,2017.2 - Encuesta.xlsx
,26800.0,No,7,"CSS, HTML, Java, Javascript, jQuery, Jbpm, Oracle database",,varón,2017.2 - Encuesta.xlsx
,19000.0,Menos de un sueldo,3,"HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
70000.0,,Menos de un sueldo,7,"Javascript, Ruby, Scala",,varón,2017.2 - Encuesta.xlsx
,22000.0,No,3,,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,10+,"Java, Javascript, PHP",,varón,2017.2 - Encuesta.xlsx
14.0,,No,10+,"ActionScript, CSS, HTML, Perl, PHP, Python, Ruby",,varón,2017.2 - Encuesta.xlsx
34000.0,,No,3,,,varón,2017.2 - Encuesta.xlsx
26000.0,,No,8,0,,varón,2017.2 - Encuesta.xlsx
,33000.0,No,7,,,varón,2017.2 - Encuesta.xlsx
,10000.0,No,Menos de un año,"CSS, HTML, Javascript",,varón,2017.2 - Encuesta.xlsx
,17500.0,No,1,"CSS, HTML, Javascript, jQuery, NodeJS, PHP",,varón,2017.2 - Encuesta.xlsx
,39000.0,Un sueldo,10+,".NET, HTML, VB *",,mujer,2017.2 - Encuesta.xlsx
37000.0,,Menos de un sueldo,10+,None,,varón,2017.2 - Encuesta.xlsx
,23390.0,No,10+,"CSS, HTML, Javascript, jQuery, NodeJS, PHP",,varón,2017.2 - Encuesta.xlsx
22000.0,,Un sueldo,8,,,varón,2017.2 - Encuesta.xlsx
,10000.0,No,5,Java,,varón,2017.2 - Encuesta.xlsx
28000.0,,Un sueldo,10+,"CSS, HTML, Java, PHP, Python",,varón,2017.2 - Encuesta.xlsx
58800.0,,Un sueldo,8,,,varón,2017.2 - Encuesta.xlsx
15000.0,,No,2,Java,,varón,2017.2 - Encuesta.xlsx
24000.0,,No,3,Java,,mujer,2017.2 - Encuesta.xlsx
,25000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,25000.0,Menos de un sueldo,8,"HTML, Java, PHP",,varón,2017.2 - Encuesta.xlsx
,37000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,50000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,23000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,29500.0,No,1,,,varón,2017.2 - Encuesta.xlsx
,16000.0,No,2,PHP,,varón,2017.2 - Encuesta.xlsx
,13000.0,No,2,"Go, Ruby",,varón,2017.2 - Encuesta.xlsx
10844.0,,No,Menos de un año,"CSS, HTML, Java, Javascript",,varón,2017.2 - Encuesta.xlsx
18500.0,,Menos de un sueldo,5,"HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,13000.0,No,8,,,varón,2017.2 - Encuesta.xlsx
18000.0,,No,4,"HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,5000.0,No,10+,"HTML, Java, Javascript",,varón,2017.2 - Encuesta.xlsx
,20000.0,No,7,,,varón,2017.2 - Encuesta.xlsx
,30000.0,De uno a tres sueldos,7,,,varón,2017.2 - Encuesta.xlsx
,24000.0,Menos de un sueldo,7,,,varón,2017.2 - Encuesta.xlsx
70000.0,,No,10+,"CSS, HTML, Java, Javascript, jQuery, NodeJS, Objective-C, Swift",,varón,2017.2 - Encuesta.xlsx
,16000.0,No,6,,,varón,2017.2 - Encuesta.xlsx
,14000.0,No,1,,,mujer,2017.2 - Encuesta.xlsx
,21000.0,Un sueldo,6,".NET, C#, CSS, HTML, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
18000.0,,No,7,,,varón,2017.2 - Encuesta.xlsx
,34000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,16000.0,No,4,,,varón,2017.2 - Encuesta.xlsx
,17500.0,No,10+,Delphi,,mujer,2017.2 - Encuesta.xlsx
,15000.0,No,10+,"CSS, HTML, PHP",,varón,2017.2 - Encuesta.xlsx
,15000.0,No,8,bash,,varón,2017.2 - Encuesta.xlsx
38000.0,,Menos de un sueldo,2,,,varón,2017.2 - Encuesta.xlsx
,25000.0,No,2,"CSS, HTML, Java, Javascript, NodeJS",,varón,2017.2 - Encuesta.xlsx
,70000.0,No,10+,"CSS, HTML, Javascript, NodeJS, Python",,varón,2017.2 - Encuesta.xlsx
,20000.0,No,2,".NET, C#, HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,30000.0,No,5,"jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,14500.0,No,1,"CSS, HTML, Java, Javascript, jQuery, NodeJS",,varón,2017.2 - Encuesta.xlsx
,23300.0,No,7,"CSS, HTML, Java, Javascript",,varón,2017.2 - Encuesta.xlsx
26000.0,,No,4,"Javascript, jQuery, PHP, Python",,varón,2017.2 - Encuesta.xlsx
30000.0,,Menos de un sueldo,3,,,varón,2017.2 - Encuesta.xlsx
,13000.0,No,Menos de un año,Java,,varón,2017.2 - Encuesta.xlsx
27000.0,,De uno a tres sueldos,10+,,,varón,2017.2 - Encuesta.xlsx
43320.0,,Menos de un sueldo,10+,ABAP,,varón,2017.2 - Encuesta.xlsx
34000.0,,Un sueldo,5,"Java, Javascript, NodeJS",,varón,2017.2 - Encuesta.xlsx
37000.0,,No,10+,C,,varón,2017.2 - Encuesta.xlsx
65000.0,,No,5,"Javascript, NodeJS, Ruby, react, graphql",,varón,2017.2 - Encuesta.xlsx
,13000.0,No,Menos de un año,Java,,varón,2017.2 - Encuesta.xlsx
43000.0,,No,10+,"CSS, HTML, Java, Javascript, jQuery, NodeJS",,varón,2017.2 - Encuesta.xlsx
34000.0,,Menos de un sueldo,10+,,,mujer,2017.2 - Encuesta.xlsx
27500.0,,De uno a tres sueldos,5,".NET, C#, CSS, HTML, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
,15500.0,No,3,,,varón,2017.2 - Encuesta.xlsx
,25000.0,No,10+,"HTML, Javascript, jQuery, PHP",,mujer,2017.2 - Encuesta.xlsx
19789.0,,No,2,,,varón,2017.2 - Encuesta.xlsx
15000.0,,No,1,,,varón,2017.2 - Encuesta.xlsx
,20900.0,No,7,"CSS, HTML, Java, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
60000.0,,De uno a tres sueldos,10+,,,varón,2017.2 - Encuesta.xlsx
,25000.0,Menos de un sueldo,8,"HTML, Java, Javascript, jQuery",,mujer,2017.2 - Encuesta.xlsx
43000.0,,Menos de un sueldo,10+,Shell script,,varón,2017.2 - Encuesta.xlsx
,36000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,18000.0,No,2,"CSS, HTML, Java, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
57000.0,,De uno a tres sueldos,10+,Java,,varón,2017.2 - Encuesta.xlsx
,47000.0,No,10+,".NET, C#, CSS, HTML, PHP, VB *",,varón,2017.2 - Encuesta.xlsx
85000.0,,Un sueldo,2,,,varón,2017.2 - Encuesta.xlsx
,23500.0,No,5,Assembler,,varón,2017.2 - Encuesta.xlsx
57600.0,,De uno a tres sueldos,8,"Objective-C, Ruby, Swift",,varón,2017.2 - Encuesta.xlsx
51000.0,,Un sueldo,10+,Java,,varón,2017.2 - Encuesta.xlsx
,15000.0,No,1,"CSS, HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,15000.0,Menos de un sueldo,5,,,mujer,2017.2 - Encuesta.xlsx
12600.0,,Un sueldo,10+,,,mujer,2017.2 - Encuesta.xlsx
70000.0,,No,10+,Ruby,,varón,2017.2 - Encuesta.xlsx
56000.0,,No,10+,"CSS, HTML, Javascript, jQuery, NodeJS, Objective-C, Python, Ruby",,varón,2017.2 - Encuesta.xlsx
,15181.0,No,2,"CSS, HTML",,varón,2017.2 - Encuesta.xlsx
,25000.0,Un sueldo,8,,,varón,2017.2 - Encuesta.xlsx
3000.0,,No,6,,,mujer,2017.2 - Encuesta.xlsx
,22000.0,No,7,".NET, C#, CSS, HTML, Javascript, NodeJS",,varón,2017.2 - Encuesta.xlsx
,16000.0,No,3,,,varón,2017.2 - Encuesta.xlsx
,45000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,52000.0,Un sueldo,5,"C#, CSS, HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,15000.0,Un sueldo,1,".NET, C#, CSS, HTML, Javascript, jQuery, NodeJS",,varón,2017.2 - Encuesta.xlsx
,20000.0,No,2,,,varón,2017.2 - Encuesta.xlsx
29000.0,,Menos de un sueldo,3,,,varón,2017.2 - Encuesta.xlsx
17000.0,,No,2,PeopleNET,,varón,2017.2 - Encuesta.xlsx
,37000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
24000.0,,No,6,"CSS, HTML, Javascript, jQuery, NodeJS",,varón,2017.2 - Encuesta.xlsx
,40000.0,No,10+,"NodeJS, PHP, Angular",,varón,2017.2 - Encuesta.xlsx
46280.0,,De uno a tres sueldos,10+,,,mujer,2017.2 - Encuesta.xlsx
,30000.0,Un sueldo,10+,"HTML, Java, Javascript, jQuery, NodeJS, Angular",,varón,2017.2 - Encuesta.xlsx
,20000.0,No,10+,".NET, C#, HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,35000.0,No,10+,".NET, C#, HTML",,varón,2017.2 - Encuesta.xlsx
,28000.0,No,10+,".NET, HTML, PHP, VB *",,varón,2017.2 - Encuesta.xlsx
17000.0,,No,3,,,varón,2017.2 - Encuesta.xlsx
22000.0,,No,7,"CSS, HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,32000.0,Un sueldo,6,,,varón,2017.2 - Encuesta.xlsx
,36000.0,Un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
,20000.0,Menos de un sueldo,10+,".NET, C, HTML, PHP, Scala",,varón,2017.2 - Encuesta.xlsx
,13000.0,No,6,,,varón,2017.2 - Encuesta.xlsx
11475.0,,No,Menos de un año,"CSS, HTML, Javascript, jQuery, NodeJS, ReactJS",,varón,2017.2 - Encuesta.xlsx
,25000.0,No,10+,HTML,,mujer,2017.2 - Encuesta.xlsx
13000.0,,Menos de un sueldo,2,".NET, C, C++, C#, CSS, HTML, Java, Python, VB *",,varón,2017.2 - Encuesta.xlsx
,16000.0,No,Menos de un año,"HTML, Javascript, PHP",,varón,2017.2 - Encuesta.xlsx
,23000.0,No,5,"CSS, HTML, Java, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
,13500.0,No,3,,,varón,2017.2 - Encuesta.xlsx
,22000.0,No,9,,,varón,2017.2 - Encuesta.xlsx
,30000.0,Un sueldo,8,,,mujer,2017.2 - Encuesta.xlsx
,5000.0,No,1,"Java, PHP",,varón,2017.2 - Encuesta.xlsx
,25000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
26000.0,,No,8,".NET, C#",,varón,2017.2 - Encuesta.xlsx
,30000.0,No,8,,,varón,2017.2 - Encuesta.xlsx
82000.0,,De uno a tres sueldos,10+,,,varón,2017.2 - Encuesta.xlsx
65000.0,,No,5,"Python, Ruby, Ansible, Chef, CF",,varón,2017.2 - Encuesta.xlsx
,24000.0,Un sueldo,3,".NET, C#, Javascript",,varón,2017.2 - Encuesta.xlsx
,18200.0,No,7,"CSS, HTML, Javascript, jQuery, PHP, cakephp, sass, html5, datatables",,varón,2017.2 - Encuesta.xlsx
51000.0,,De uno a tres sueldos,9,"CSS, HTML, Java, Javascript, NodeJS, Objective-C, Python, Scala",,varón,2017.2 - Encuesta.xlsx
,29500.0,No,5,,,mujer,2017.2 - Encuesta.xlsx
,27265.0,No,8,,,varón,2017.2 - Encuesta.xlsx
,28000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
20000.0,,No,3,,,mujer,2017.2 - Encuesta.xlsx
,30000.0,No,10+,"Perl, PHP, Python",,varón,2017.2 - Encuesta.xlsx
,22000.0,No,6,.NET,,varón,2017.2 - Encuesta.xlsx
,21000.0,Un sueldo,7,,,varón,2017.2 - Encuesta.xlsx
17600.0,,No,7,"CSS, HTML, Java, Javascript",,varón,2017.2 - Encuesta.xlsx
30000.0,,No,8,Bash,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,5,"CSS, HTML, Java, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
36000.0,,No,4,"HTML, Java, Python",,varón,2017.2 - Encuesta.xlsx
,24000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
54000.0,,Menos de un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
42000.0,,No,10+,Python,,varón,2017.2 - Encuesta.xlsx
,25000.0,No,4,,,varón,2017.2 - Encuesta.xlsx
30000.0,,Menos de un sueldo,5,Java,,varón,2017.2 - Encuesta.xlsx
81000.0,,De uno a tres sueldos,10+,,,varón,2017.2 - Encuesta.xlsx
,48000.0,No,10+,".NET, C#, CSS, HTML, Javascript, jQuery, PHP, VB *",,varón,2017.2 - Encuesta.xlsx
84300.0,,De uno a tres sueldos,10+,,,varón,2017.2 - Encuesta.xlsx
35800.0,,No,10+,"CSS, HTML, Javascript, jQuery, NodeJS",,varón,2017.2 - Encuesta.xlsx
,27900.0,No,6,"HTML, Javascript, jQuery, Python",,varón,2017.2 - Encuesta.xlsx
,22000.0,No,2,"CSS, HTML, Javascript, jQuery, NodeJS",,varón,2017.2 - Encuesta.xlsx
,32000.0,De uno a tres sueldos,10+,"Java, Javascript, NodeJS",,varón,2017.2 - Encuesta.xlsx
,14000.0,No,1,".NET, C#, CSS, HTML, Javascript, NodeJS",,varón,2017.2 - Encuesta.xlsx
20000.0,,No,Menos de un año,"HTML, Java, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
20328.0,,No,7,,,varón,2017.2 - Encuesta.xlsx
,35000.0,Menos de un sueldo,10+,".NET, C#, HTML, Javascript, NodeJS, react",,varón,2017.2 - Encuesta.xlsx
,14500.0,No,1,"Java, Kotlin",,varón,2017.2 - Encuesta.xlsx
34000.0,,No,10+,"C, C++, Javascript, NodeJS, Python",,varón,2017.2 - Encuesta.xlsx
,17500.0,No,6,Java,,varón,2017.2 - Encuesta.xlsx
,29.0,Menos de un sueldo,10+,"CSS, HTML, Javascript, PHP",,varón,2017.2 - Encuesta.xlsx
58000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,30000.0,Un sueldo,9,,,varón,2017.2 - Encuesta.xlsx
,25000.0,No,8,"CSS, HTML, Javascript, jQuery, PHP, Python, EXTJS",,varón,2017.2 - Encuesta.xlsx
,30000.0,De uno a tres sueldos,8,"CSS, HTML, Java, Javascript, jQuery, NodeJS, Angularjs/Angular2",,varón,2017.2 - Encuesta.xlsx
19000.0,,No,3,,,varón,2017.2 - Encuesta.xlsx
,15000.0,No,5,,,varón,2017.2 - Encuesta.xlsx
,41800.0,No,10+,"Java, PHP, VB *",,varón,2017.2 - Encuesta.xlsx
32500.0,,No,8,,,varón,2017.2 - Encuesta.xlsx
30000.0,,No,7,ABAP,,varón,2017.2 - Encuesta.xlsx
24000.0,,No,4,,,varón,2017.2 - Encuesta.xlsx
50000.0,,No,10+,,,varón,2017.2 - Encuesta.xlsx
,7500.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,20000.0,Un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
34000.0,,Menos de un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
58000.0,,Un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
20000.0,,No,1,Python,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,6,,,mujer,2017.2 - Encuesta.xlsx
45000.0,,No,6,Java,,varón,2017.2 - Encuesta.xlsx
90000.0,,No,9,"PHP, Python",,varón,2017.2 - Encuesta.xlsx
90000.0,,No,10+,"HTML, Javascript, jQuery, NodeJS, PHP",,varón,2017.2 - Encuesta.xlsx
,34000.0,Menos de un sueldo,3,Ninguna,,varón,2017.2 - Encuesta.xlsx
38800.0,,Menos de un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,13000.0,No,8,,,varón,2017.2 - Encuesta.xlsx
,27000.0,No,8,,,varón,2017.2 - Encuesta.xlsx
,30000.0,No,9,Java,,varón,2017.2 - Encuesta.xlsx
,21500.0,No,10+,".NET, C#, Javascript, jQuery, VB *",,varón,2017.2 - Encuesta.xlsx
,35000.0,No,10+,Java,,varón,2017.2 - Encuesta.xlsx
,25000.0,Menos de un sueldo,5,Python,,varón,2017.2 - Encuesta.xlsx
,24000.0,No,9,".NET, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
,28000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,40000.0,Menos de un sueldo,10+,"Python, Ruby, Rust,Crystal",,varón,2017.2 - Encuesta.xlsx
,35000.0,No,10+,".NET, C, C++, HTML, Java, Javascript, Perl, PHP, Ruby, VB *",,varón,2017.2 - Encuesta.xlsx
,27000.0,No,5,,,varón,2017.2 - Encuesta.xlsx
12000.0,,No,2,PHP,,varón,2017.2 - Encuesta.xlsx
,5000.0,No,Menos de un año,,,mujer,2017.2 - Encuesta.xlsx
,15000.0,No,Menos de un año,"Go, Javascript, jQuery, NodeJS, Python",,varón,2017.2 - Encuesta.xlsx
,35000.0,No,10+,,,mujer,2017.2 - Encuesta.xlsx
,25600.0,No,4,"HTML, Javascript, jQuery, PHP",,varón,2017.2 - Encuesta.xlsx
,2000.0,No,4,"C++, CSS, HTML, Java, Javascript, jQuery, NodeJS, PHP",,varón,2017.2 - Encuesta.xlsx
,45000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,18000.0,No,3,"HTML, Javascript, jQuery, NodeJS, PHP, Python",,varón,2017.2 - Encuesta.xlsx
,38000.0,De uno a tres sueldos,6,".NET, VB *, sql server",,varón,2017.2 - Encuesta.xlsx
25000.0,,No,8,,,varón,2017.2 - Encuesta.xlsx
,15000.0,No,5,,,mujer,2017.2 - Encuesta.xlsx
10000.0,,No,3,,,varón,2017.2 - Encuesta.xlsx
,18.0,No,2,".NET, CSS, HTML, Javascript, PHP",,varón,2017.2 - Encuesta.xlsx
,27000.0,Menos de un sueldo,4,,,varón,2017.2 - Encuesta.xlsx
,21000.0,No,9,,,varón,2017.2 - Encuesta.xlsx
,42000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,15000.0,No,3,Base de datos,,varón,2017.2 - Encuesta.xlsx
,13000.0,Menos de un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,4,"CSS, HTML, Javascript, jQuery, NodeJS, PHP, Python",,varón,2017.2 - Encuesta.xlsx
,16000.0,No,10+,"HTML, PHP",,varón,2017.2 - Encuesta.xlsx
,17500.0,No,2,C#,,varón,2017.2 - Encuesta.xlsx
,14000.0,No,1,HTML,,varón,2017.2 - Encuesta.xlsx
,25000.0,No,10+,HTML,,varón,2017.2 - Encuesta.xlsx
,25000.0,No,7,Java,,varón,2017.2 - Encuesta.xlsx
24600.0,,No,4,Java,,varón,2017.2 - Encuesta.xlsx
16500.0,,No,5,"CSS, HTML, Javascript, jQuery, NodeJS, PHP, Ruby",,varón,2017.2 - Encuesta.xlsx
18060.0,,No,8,,,mujer,2017.2 - Encuesta.xlsx
,18500.0,No,3,"HTML, Java, Javascript, jQuery",,varón,2017.2 - Encuesta.xlsx
,28.5,Menos de un sueldo,6,".NET, C#, CSS, HTML, Javascript, jQuery, React",,varón,2017.2 - Encuesta.xlsx
,50000.0,Menos de un sueldo,8,,,varón,2017.2 - Encuesta.xlsx
16483.5,,No,9,,,varón,2017.2 - Encuesta.xlsx
,16500.0,No,3,,,varón,2017.2 - Encuesta.xlsx
,35000.0,De uno a tres sueldos,4,,,varón,2017.2 - Encuesta.xlsx
,33.0,No,10+,".NET, HTML, NodeJS, PHP, Python, powerbuilder",,varón,2017.2 - Encuesta.xlsx
,22000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,10+,".NET, CSS, HTML, Javascript, PHP, VB *",,varón,2017.2 - Encuesta.xlsx
60000.0,,Un sueldo,10+,".NET, HTML, PowerShell",,varón,2017.2 - Encuesta.xlsx
47902.0,,Un sueldo,6,,,varón,2017.2 - Encuesta.xlsx
,15000.0,Menos de un sueldo,2,Java,,varón,2017.2 - Encuesta.xlsx
51000.0,,Un sueldo,8,,,varón,2017.2 - Encuesta.xlsx
,20000.0,No,2,,,varón,2017.2 - Encuesta.xlsx
30000.0,,No,4,Shell,,varón,2017.2 - Encuesta.xlsx
22000.0,,Menos de un sueldo,Menos de un año,"C, C++, CSS, HTML, Java, Javascript, NodeJS, Objective-C, Python, Swift",,varón,2017.2 - Encuesta.xlsx
,20000.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
,15000.0,No,Menos de un año,Swift,,varón,2017.2 - Encuesta.xlsx
,15.0,No,10+,,,mujer,2017.2 - Encuesta.xlsx
,10000.0,Menos de un sueldo,5,,,varón,2017.2 - Encuesta.xlsx
,26300.0,No,10+,,,varón,2017.2 - Encuesta.xlsx
13.0,,No,7,"HTML, Java, Javascript",,mujer,2017.2 - Encuesta.xlsx
,9870.0,No,3,Java,,mujer,2017.2 - Encuesta.xlsx
,27100.0,No,6,,,varón,2017.2 - Encuesta.xlsx
,24000.0,Menos de un sueldo,10+,,,varón,2017.2 - Encuesta.xlsx
,37000.0,Menos de un sueldo,10+,VB *,,varón,2017.2 - Encuesta.xlsx
,14000.0,No,7,,,mujer,2017.2 - Encuesta.xlsx
